DeliveryID,DateKey,ProductID,DistributionCenterID,CarrierID,DeliveredOrders,DelayedOrders,ReturnedOrders,Revenue,AverageDeliveryDays,PenaltyCost
1360,20240924,7,2,4,120,24,4,86410.25,5.7,1344.12
2056,20240924,1,6,2,41,6,0,36441.62,5.4,354.51
2201,20240924,12,6,3,36,5,1,24412.2,4.1,203.34
63,20240925,6,6,4,25,4,0,50547.93,6.5,371.18
393,20240925,9,3,3,112,8,2,61552.11,4.5,678.39
628,20240925,9,1,2,114,8,1,57937.41,3.5,489.34
2356,20240925,8,2,1,51,5,2,48199.66,3.7,256.75
1271,20240926,2,1,3,43,1,1,47828.05,3.2,85.74
2279,20240926,8,2,2,117,7,3,102922.94,3.5,428.59
68,20240927,9,2,3,93,4,1,49855.91,3.8,321.89
1151,20240927,6,3,1,70,4,0,158576.53,3.8,272.56
22,20240928,10,5,4,69,15,3,116540.15,5.1,1403.56
332,20240928,7,3,4,15,3,1,11912.61,3.7,246.92
909,20240928,1,4,4,62,11,2,48942.31,5.4,919.61
1864,20240928,10,2,2,108,2,4,175931.1,4.7,134.42
1967,20240928,2,4,4,28,1,3,31636.91,5.4,91.95
1044,20240929,3,1,4,82,12,2,83821.53,7.0,872.9
1268,20240929,3,2,4,60,13,1,60731.06,6.0,628.89
1937,20240929,10,3,4,83,14,5,150248.77,5.4,940.22
374,20240930,9,3,5,82,4,1,43751.45,3.8,356.16
498,20240930,8,4,2,31,4,0,27590.78,3.1,237.75
576,20240930,6,5,5,59,7,1,125823.33,3.6,317.74
1857,20241001,4,6,5,58,12,6,34359.03,4.1,963.82
770,20241002,8,2,2,20,1,0,17294.55,4.5,46.65
913,20241002,12,3,1,120,10,4,86427.54,3.0,949.46
1748,20241002,11,5,1,73,7,1,80738.76,2.3,377.56
1772,20241002,4,4,2,16,2,0,10090.48,1.8,111.61
379,20241004,5,1,4,41,9,0,54861.16,8.0,698.44
634,20241004,2,4,3,78,2,3,91156.82,4.0,185.19
1718,20241004,2,4,1,29,1,0,34247.54,2.4,68.9
1945,20241004,5,6,5,104,13,2,147014.81,3.8,614.36
188,20241005,4,6,3,43,6,3,27125.74,5.0,356.93
1285,20241006,12,5,1,31,0,1,19908.21,4.0,0.0
758,20241007,12,2,3,68,1,0,48821.06,3.0,84.92
1017,20241007,8,3,3,116,7,5,102469.5,4.5,579.28
1159,20241007,3,4,4,77,12,0,71572.09,5.5,1013.31
1593,20241007,2,2,4,86,18,2,101156.19,6.0,934.9
614,20241008,9,6,5,32,4,1,18023.08,3.5,150.37
1468,20241008,10,1,3,51,1,0,94524.1,4.0,66.79
1761,20241008,5,4,3,103,5,1,159867.42,3.4,425.93
1881,20241008,6,2,5,40,3,2,79199.54,4.6,115.77
1385,20241009,12,2,1,108,4,1,69608.64,2.7,247.73
94,20241010,8,1,2,29,2,0,24980.73,3.1,126.78
1066,20241010,9,4,3,41,2,1,20977.49,4.3,157.08
1629,20241010,9,5,4,61,11,2,34801.0,5.6,687.05
809,20241012,6,4,2,54,2,0,113812.51,2.5,96.18
2216,20241012,6,5,3,81,4,3,167068.31,1.0,173.82
1094,20241013,9,2,1,91,5,0,47902.54,2.5,302.54
1173,20241013,9,3,4,85,6,2,43992.8,5.1,247.48
1352,20241013,10,6,1,28,3,1,50613.37,3.7,269.24
552,20241014,7,4,3,38,1,0,28706.84,3.7,94.06
1283,20241014,3,2,5,54,6,0,55179.7,3.4,380.53
1921,20241014,8,6,4,87,21,2,83291.5,6.2,1164.91
2012,20241014,8,5,2,92,0,1,78038.41,5.2,0.0
2384,20241014,10,2,1,87,10,5,144575.09,4.1,869.22
1478,20241015,3,5,3,54,3,0,49028.69,3.8,218.19
1694,20241015,6,3,2,76,3,0,158465.29,3.3,213.46
1754,20241015,12,3,3,32,0,0,20306.41,4.3,0.0
1774,20241015,5,4,4,22,2,0,31503.67,6.7,138.17
2059,20241015,2,3,1,69,3,1,87832.46,3.0,134.29
2291,20241015,1,4,2,64,0,0,56671.5,2.9,0.0
2342,20241015,6,5,4,55,11,2,113722.86,7.2,991.29
1666,20241016,5,4,5,59,4,0,82090.14,2.8,276.4
440,20241017,12,6,5,61,11,0,41483.62,6.4,400.42
1320,20241017,4,2,2,21,2,1,12393.42,2.0,102.45
2003,20241017,5,4,2,99,7,0,137018.35,2.5,491.19
1168,20241018,2,4,3,35,2,0,43845.99,4.8,105.99
2374,20241018,12,3,2,19,2,1,12920.61,4.9,144.99
957,20241019,1,2,1,93,9,0,80077.34,4.0,400.43
1956,20241019,10,6,1,73,6,4,125328.17,4.7,410.39
2134,20241019,10,4,5,102,6,5,173457.44,3.1,286.48
2140,20241019,11,6,2,35,3,0,39164.08,5.9,255.08
1302,20241020,3,6,2,15,2,0,14956.06,4.8,74.93
2225,20241020,5,1,2,73,2,0,105390.81,2.0,121.57
27,20241021,2,2,1,56,2,1,66484.14,1.0,182.24
1847,20241021,4,1,5,86,11,9,52698.39,2.4,714.51
2060,20241021,8,5,2,98,6,0,83606.97,4.3,545.9
2073,20241021,6,6,5,111,14,0,229245.78,3.9,1109.87
2163,20241021,1,3,5,37,3,0,32616.58,4.2,187.25
585,20241022,9,1,3,103,11,4,57454.52,2.9,917.4
942,20241022,4,4,2,116,12,8,70920.53,5.0,874.05
1866,20241022,12,1,4,87,15,3,58370.72,6.7,1377.33
164,20241024,5,2,1,78,5,3,113339.6,3.3,459.5
687,20241024,3,2,2,93,5,1,94590.93,4.9,268.92
1131,20241024,5,6,1,60,7,1,88885.54,4.0,626.66
144,20241025,5,6,4,40,10,2,62275.92,6.4,365.34
962,20241025,9,1,2,116,4,3,67003.5,4.0,375.38
1340,20241025,10,3,4,25,6,1,46251.52,4.7,509.19
1688,20241025,12,2,5,54,0,1,33783.13,3.8,0.0
1875,20241025,1,4,3,117,9,1,101926.58,4.0,401.61
2076,20241025,4,2,4,69,22,3,43808.96,5.3,1380.02
163,20241026,9,6,1,113,13,1,57427.63,4.9,1139.27
373,20241026,3,6,1,78,8,0,76538.36,5.2,439.17
1495,20241026,8,1,3,90,5,2,74207.62,3.4,219.91
1762,20241026,5,4,3,106,7,0,150020.46,5.3,453.03
1835,20241026,4,6,5,38,8,1,24641.89,6.2,323.81
2192,20241026,1,5,4,97,20,4,86442.56,6.1,1048.39
65,20241027,6,6,3,19,2,0,37037.26,5.4,129.28
907,20241027,4,3,3,19,2,1,12065.87,3.5,173.9
1252,20241027,1,1,5,83,5,2,75323.52,3.7,463.78
2357,20241027,7,5,4,103,13,5,72448.11,5.7,1213.94
496,20241028,7,5,4,103,15,2,81219.61,5.3,1237.74
960,20241028,7,1,3,92,6,2,65101.42,3.9,411.3
1719,20241028,3,2,4,97,19,1,95842.6,4.6,697.39
1584,20241029,9,1,4,98,12,4,50275.49,5.3,666.61
1888,20241029,10,1,3,110,7,3,186376.35,2.8,614.42
2017,20241029,6,6,4,53,13,2,111834.8,5.9,470.18
248,20241030,10,4,3,108,11,3,177914.54,4.2,442.57
1043,20241030,6,4,3,99,10,1,207307.06,4.9,515.26
1191,20241030,2,1,5,80,5,1,93884.51,3.2,317.58
1309,20241030,6,4,1,116,5,1,240849.47,2.8,192.69
1485,20241030,2,3,4,16,0,1,20031.86,3.7,0.0
1635,20241030,6,4,5,23,3,0,44576.62,4.1,271.97
425,20241031,8,4,5,23,1,2,21182.63,3.2,93.33
572,20241031,1,5,1,58,3,0,45850.51,2.9,201.28
624,20241031,3,2,3,79,5,2,81567.05,4.4,242.18
1225,20241031,10,3,1,87,4,3,151686.16,3.9,244.31
1480,20241031,1,3,5,15,1,0,13681.12,4.0,94.75
2290,20241031,9,2,1,18,1,0,9708.18,1.2,60.86
165,20241101,6,6,5,95,20,1,213679.54,5.1,1534.31
275,20241101,12,1,3,107,5,2,72993.32,5.1,404.31
929,20241101,5,3,2,103,11,0,146414.67,5.0,459.26
972,20241101,3,2,5,26,2,0,24364.58,4.3,154.61
1079,20241101,5,4,1,40,5,0,61072.52,3.1,377.62
464,20241102,8,3,4,105,17,1,94365.32,5.7,771.07
732,20241102,6,6,1,92,10,0,181007.23,3.0,532.44
1678,20241102,8,3,2,20,6,0,18825.67,3.9,402.44
2070,20241102,9,1,4,73,11,3,36419.95,5.4,684.62
1185,20241103,10,1,5,102,8,4,169607.77,1.9,671.48
1374,20241103,2,2,5,108,6,0,128343.51,4.1,348.7
777,20241105,8,4,1,62,7,0,55668.23,4.0,551.15
2224,20241105,1,5,2,26,3,0,21630.94,3.9,243.5
2250,20241105,4,4,1,74,12,7,43274.85,3.0,1112.75
2341,20241105,4,2,1,46,5,4,29661.49,3.8,354.58
1059,20241106,11,3,3,30,0,0,35615.6,2.8,0.0
1333,20241106,5,6,2,30,7,0,43637.21,6.0,442.64
1841,20241106,5,2,4,92,18,2,128736.53,4.7,918.81
2276,20241106,5,4,1,56,8,0,84095.83,1.9,743.3
500,20241107,3,6,2,118,20,3,124135.65,4.7,1798.23
954,20241108,9,2,4,76,12,5,44057.05,5.0,500.16
1437,20241108,3,5,1,61,9,3,62317.98,4.2,710.7
1687,20241108,4,5,4,20,4,1,11835.42,6.1,149.85
547,20241109,8,3,5,114,8,0,109040.42,3.9,529.01
1153,20241110,12,2,2,46,5,0,32080.99,2.8,179.12
238,20241111,9,4,5,112,11,1,64976.42,4.2,561.65
473,20241111,10,2,4,53,5,2,90568.74,5.6,234.78
795,20241111,9,6,5,43,5,0,23131.02,4.0,257.75
994,20241111,3,6,3,120,22,2,117400.74,5.6,1421.75
1496,20241111,12,5,5,80,8,2,51808.86,3.2,611.65
1741,20241111,9,6,1,117,24,0,63641.83,5.0,1471.11
5,20241112,5,5,1,60,2,1,84120.27,3.3,157.92
621,20241112,5,5,1,51,4,1,69458.97,1.3,242.19
1444,20241112,4,2,3,41,6,4,25512.71,3.7,557.01
155,20241113,12,3,5,75,6,2,51449.27,4.3,249.78
407,20241113,4,5,3,82,9,8,47818.58,2.8,693.31
435,20241113,5,3,1,98,7,2,147946.16,2.4,623.65
633,20241113,7,2,3,34,2,0,26005.07,5.2,126.23
1100,20241113,6,6,3,36,6,1,75080.98,5.2,387.09
1924,20241113,4,3,2,111,12,5,72904.76,4.6,522.1
2007,20241113,4,3,2,93,14,4,55749.86,2.3,844.14
91,20241114,5,6,4,15,1,1,21624.19,5.3,52.41
354,20241114,8,5,4,64,11,1,60658.88,5.4,798.04
2318,20241114,12,4,1,85,3,0,54882.11,2.9,226.15
82,20241115,11,6,2,108,11,2,126308.04,5.1,567.41
140,20241115,6,3,3,82,7,1,171495.01,3.8,284.1
1039,20241115,12,2,3,95,6,4,68294.74,4.2,406.47
4,20241116,7,5,1,37,2,0,27179.52,3.3,159.62
298,20241116,6,2,2,84,8,0,186535.0,3.5,616.35
756,20241116,11,4,1,15,1,0,17079.87,4.9,80.35
1418,20241116,10,2,5,98,5,6,177574.11,3.8,390.66
1992,20241116,10,6,5,81,8,4,134800.55,4.1,443.43
121,20241117,6,6,2,100,10,1,205591.32,4.3,762.09
1220,20241117,2,5,2,101,9,4,117763.35,3.6,355.63
2078,20241117,5,1,1,65,4,3,88282.37,2.9,367.08
2135,20241117,1,3,5,64,2,2,52859.82,3.7,163.9
285,20241118,7,4,1,40,5,0,30839.76,2.5,212.37
800,20241119,4,5,1,72,10,4,42943.32,5.3,657.53
935,20241119,1,4,4,109,21,3,97228.26,5.4,1812.72
2157,20241119,2,2,4,17,2,1,21526.8,4.6,87.85
30,20241120,4,3,4,60,11,7,36086.33,4.9,800.98
1263,20241120,12,3,4,16,1,1,10768.68,5.4,69.3
1293,20241120,3,2,3,40,8,0,38511.7,2.9,468.9
1729,20241120,7,6,4,19,5,0,14576.1,7.4,248.56
2146,20241120,10,4,1,27,4,1,45453.84,4.4,299.68
47,20241121,10,6,1,54,8,3,94597.28,4.4,288.51
689,20241121,3,6,5,42,3,1,38043.32,4.9,188.14
186,20241122,7,1,1,61,7,1,44579.16,5.8,401.78
219,20241122,8,5,5,63,4,1,59969.0,2.0,303.81
267,20241122,3,4,4,43,5,2,41375.28,6.1,368.52
869,20241122,2,5,5,95,9,2,116518.91,5.0,797.56
923,20241122,10,5,4,50,7,2,81229.46,5.8,319.73
1643,20241122,10,4,4,44,7,2,72848.09,6.2,334.26
1092,20241123,8,3,2,22,2,0,18117.11,3.3,85.24
1184,20241123,4,5,4,56,11,3,32544.04,3.4,400.78
214,20241124,8,6,2,108,18,2,96377.68,2.9,1660.15
883,20241124,12,3,3,118,16,0,84626.33,4.1,1070.42
1057,20241124,10,3,3,96,8,8,168863.59,5.5,535.21
1319,20241124,9,4,5,29,0,2,16200.58,4.0,0.0
1331,20241124,9,1,4,48,10,0,27167.24,7.9,464.87
1373,20241124,7,6,5,97,12,0,71745.32,3.2,1042.32
1473,20241124,11,4,2,63,6,0,68695.14,4.0,343.82
1890,20241124,4,4,2,87,8,8,57683.75,4.5,574.31
2040,20241124,4,6,3,58,15,9,38432.85,4.0,1084.28
2382,20241124,8,5,3,26,1,2,23495.53,1.1,39.77
20,20241125,6,6,2,76,18,1,151508.84,5.3,1585.11
31,20241125,2,3,3,18,1,0,22237.39,3.0,41.03
2217,20241125,4,4,3,76,13,7,44889.08,4.8,767.82
1919,20241126,11,2,2,16,1,0,16459.85,4.5,68.42
2243,20241126,12,4,1,89,5,1,63218.7,3.3,293.22
506,20241127,11,5,2,74,7,1,75028.87,1.7,632.57
833,20241127,9,4,4,40,5,0,21637.77,5.7,238.96
1368,20241127,9,5,1,53,4,0,28705.17,3.2,173.86
2047,20241127,4,1,5,27,5,1,17055.32,2.5,186.7
792,20241128,9,4,1,118,12,2,62871.04,3.7,919.82
1458,20241128,1,5,5,116,10,0,97300.07,4.3,916.81
1566,20241128,11,3,2,49,7,0,54264.96,2.7,342.04
1803,20241128,5,3,4,19,4,0,28673.73,5.6,288.56
1853,20241128,12,6,1,96,18,1,64989.53,3.7,1577.09
2205,20241128,3,3,4,89,15,5,86180.05,5.8,959.09
2337,20241128,1,4,4,51,11,1,45609.68,4.7,954.8
2391,20241128,3,3,2,24,3,2,22972.25,3.2,235.85
222,20241129,5,3,5,27,1,0,37536.99,4.5,45.76
537,20241129,10,5,1,56,6,5,93571.58,4.0,390.92
871,20241129,2,3,1,77,6,1,96490.2,4.0,388.85
1743,20241129,2,2,5,76,7,3,94963.77,4.3,573.12
2180,20241129,4,3,4,23,5,2,14829.28,7.0,399.73
205,20241130,10,5,3,109,7,6,195251.37,3.5,573.55
1555,20241130,8,5,4,78,13,0,66512.77,5.4,1074.59
2004,20241130,12,6,5,79,13,2,57401.37,3.7,949.48
114,20241201,10,4,1,64,10,5,110686.67,4.2,638.13
798,20241201,10,5,2,94,8,2,173681.28,1.8,382.86
905,20241201,2,2,1,56,7,2,62683.28,1.7,261.79
916,20241201,11,3,5,59,4,1,65703.62,3.0,352.36
335,20241202,6,5,2,17,1,0,38020.77,3.3,77.85
647,20241202,9,5,2,42,3,0,22836.72,3.8,222.8
1213,20241202,8,4,2,68,3,1,56201.34,3.9,266.23
1520,20241202,8,2,4,30,5,1,25007.08,4.5,222.11
176,20241203,4,5,5,88,20,6,54834.74,3.0,1119.32
939,20241203,11,2,5,29,2,0,31514.54,3.4,149.25
2020,20241203,2,1,5,95,13,1,106065.66,3.8,836.44
2189,20241203,8,3,3,71,9,2,62421.42,2.9,606.45
2274,20241203,11,2,4,40,7,1,43941.53,6.2,345.81
73,20241204,5,1,3,108,4,1,158185.15,4.0,306.69
231,20241204,12,2,5,21,4,0,14350.09,3.6,140.16
485,20241204,5,6,3,33,6,0,51153.86,7.3,555.53
612,20241204,7,3,4,62,19,4,50491.09,4.8,1192.91
1248,20241205,8,4,1,15,1,1,13359.56,1.0,84.07
1954,20241205,5,1,5,90,7,1,124942.15,3.1,647.41
2077,20241205,12,3,1,108,17,3,71248.88,1.9,943.51
2354,20241205,11,5,3,95,10,3,103077.09,4.9,684.94
710,20241206,3,6,1,21,2,0,20857.89,4.6,125.17
54,20241207,6,1,5,33,2,2,70750.05,2.0,181.1
277,20241207,12,2,5,119,8,2,84195.51,3.8,365.36
474,20241207,3,3,4,109,24,5,100572.17,6.9,1196.75
1075,20241207,4,5,1,91,22,7,52257.47,1.0,1503.45
1499,20241207,4,2,3,29,5,1,17848.38,4.0,252.45
1768,20241207,3,1,2,76,3,1,76616.48,3.1,216.87
1697,20241208,7,4,2,120,11,1,87085.97,4.3,676.64
1802,20241208,9,6,1,102,13,2,52472.26,6.0,1034.99
1968,20241208,2,4,5,106,10,1,128220.33,3.5,652.04
70,20241209,3,5,3,50,2,0,51493.77,3.7,79.26
367,20241209,5,5,3,99,10,0,150162.66,3.0,644.64
1102,20241209,8,1,2,111,8,2,95288.99,3.7,604.08
1431,20241209,11,3,3,36,1,1,36904.69,4.4,65.22
1712,20241209,6,5,2,36,2,0,75712.66,3.7,158.9
109,20241210,5,5,4,106,19,3,156059.86,4.9,910.46
124,20241210,5,5,5,108,8,3,158048.63,3.6,282.34
1789,20241211,1,2,1,32,3,0,28815.72,4.0,146.65
2026,20241211,11,4,4,86,23,2,98278.67,7.2,1873.99
2395,20241211,5,5,3,114,12,1,174154.0,4.7,609.4
290,20241212,12,4,1,71,9,0,49655.88,3.5,503.09
944,20241212,8,3,4,107,23,2,92015.16,5.2,1664.13
974,20241212,7,1,3,98,11,6,68540.32,3.8,936.41
76,20241213,6,4,2,16,1,0,32715.01,3.4,38.07
519,20241213,11,5,3,68,6,2,72824.1,2.7,491.13
709,20241213,11,4,1,25,4,0,29689.16,4.5,160.59
1541,20241213,7,2,1,21,5,0,16930.37,3.4,326.49
973,20241214,4,3,2,33,1,1,18906.62,1.9,52.37
1420,20241214,11,6,4,77,18,2,87537.98,6.5,1568.51
2239,20241214,8,5,2,40,7,1,35419.06,2.4,661.99
622,20241215,2,6,3,33,1,1,36921.28,5.2,44.55
785,20241215,8,3,4,93,20,3,79023.11,5.3,1105.47
1202,20241215,8,5,2,87,8,0,73400.84,1.8,601.62
1795,20241215,7,6,1,76,16,1,57042.41,6.1,764.08
768,20241216,4,3,2,86,11,3,56156.78,5.4,534.28
1101,20241216,1,6,5,65,6,0,53308.22,5.2,532.48
1508,20241216,12,1,1,33,3,0,23927.0,2.3,255.96
1799,20241216,12,1,1,77,9,2,55811.51,5.4,649.19
644,20241217,7,5,5,47,2,0,37368.31,3.1,119.58
1808,20241217,12,6,3,95,11,0,66499.51,5.7,490.4
2178,20241217,3,2,5,104,7,2,97296.85,4.5,341.2
276,20241218,8,3,4,91,19,3,77463.57,6.5,1314.47
1146,20241218,8,1,5,18,2,0,16079.81,3.0,106.39
1517,20241218,1,5,4,51,4,3,45838.02,6.7,263.43
1932,20241218,4,2,4,58,15,3,37574.69,4.9,1282.82
282,20241221,2,4,2,105,8,1,122196.43,3.6,625.24
729,20241222,7,1,5,79,7,2,55714.11,4.4,479.36
1031,20241222,3,2,2,29,1,0,28152.68,4.0,60.57
444,20241223,6,6,4,104,29,4,209204.77,7.3,2632.44
651,20241223,11,2,2,76,7,2,78093.65,3.4,453.69
1244,20241223,6,5,1,66,9,1,140916.81,2.9,315.74
1492,20241223,12,4,5,45,7,1,31360.94,4.6,294.01
284,20241224,10,3,1,20,0,1,36297.9,3.2,0.0
1116,20241224,12,1,1,59,4,0,43222.19,4.4,294.7
1477,20241224,9,1,4,65,17,1,35979.64,7.6,677.73
1918,20241224,5,5,1,40,4,1,56098.33,2.0,166.49
2156,20241224,3,6,1,33,4,1,34760.35,4.6,304.28
718,20241225,8,5,1,63,5,1,55215.58,1.9,319.57
2298,20241225,2,1,5,54,6,1,59979.97,3.5,304.7
235,20241226,1,1,3,27,2,0,22787.38,3.5,121.35
563,20241226,12,4,3,58,6,0,42111.28,4.1,388.1
1120,20241226,12,6,2,101,23,0,71230.38,4.9,1764.15
203,20241227,10,4,1,82,8,3,134773.21,2.4,755.69
252,20241227,11,1,4,51,7,1,54460.02,4.4,590.49
1018,20241227,11,6,5,34,11,0,39118.63,4.8,769.76
1519,20241227,1,3,4,46,8,1,38564.55,5.6,426.05
1549,20241227,12,3,5,104,11,5,70757.29,4.8,558.28
185,20241228,5,2,4,65,10,1,101772.99,5.7,942.35
1353,20241228,12,4,3,112,9,1,71333.48,3.9,458.39
1814,20241228,9,1,3,110,10,2,59942.63,2.6,687.04
55,20241229,10,1,2,118,5,7,212656.76,4.0,472.8
183,20241229,4,2,2,120,20,7,71086.38,3.2,807.91
1356,20241229,4,4,5,62,7,1,36102.65,5.3,558.28
2011,20241229,2,5,4,50,8,1,57749.42,5.0,495.59
405,20241230,3,4,1,42,2,1,42118.09,2.9,77.55
453,20241230,2,5,2,98,11,0,109142.29,3.5,583.34
1162,20241230,3,4,4,38,11,1,35769.52,7.1,719.91
21,20241231,4,4,2,33,9,5,20230.97,1.1,723.04
180,20250101,7,4,2,120,7,2,86107.77,2.9,651.47
406,20250101,12,3,2,96,7,3,68537.99,6.5,332.49
1053,20250101,6,2,1,112,6,0,228411.13,2.1,279.62
2254,20250101,3,1,5,101,8,2,91468.95,4.2,583.8
667,20250102,10,1,4,50,11,2,91098.84,5.7,830.77
1091,20250102,2,5,3,54,4,1,67891.43,2.2,378.08
1379,20250102,12,5,5,81,4,1,57807.84,1.1,209.08
1737,20250102,12,3,5,52,3,0,36288.87,4.0,277.07
556,20250103,12,5,5,30,3,0,19422.13,5.7,129.83
876,20250103,12,2,5,26,2,0,17699.93,4.5,97.53
1008,20250103,8,6,2,50,3,0,47805.56,5.4,169.06
1767,20250103,6,1,4,94,17,1,196258.82,5.4,839.32
2350,20250103,5,2,1,117,9,2,166860.15,3.3,772.65
115,20250104,2,5,5,87,5,0,106355.69,2.6,410.43
159,20250104,1,6,5,109,6,1,88017.95,4.4,427.21
629,20250104,3,1,3,23,0,1,20863.33,5.1,0.0
1152,20250104,7,5,3,87,7,0,69769.65,3.2,544.26
420,20250105,9,3,4,57,10,2,28695.23,5.7,919.63
1217,20250105,1,2,3,95,4,2,77104.55,4.1,219.06
1618,20250105,2,1,5,60,3,0,69640.62,2.9,283.97
2251,20250105,5,6,4,65,18,0,92490.11,6.7,1078.97
445,20250106,6,3,1,71,4,1,148877.18,2.8,332.52
940,20250106,11,1,1,66,4,2,78327.99,5.6,226.11
1051,20250106,6,2,4,71,11,2,158461.48,5.4,669.96
1241,20250106,9,3,3,119,9,0,59666.98,3.5,548.15
1490,20250106,10,5,4,73,14,0,122050.28,3.4,1092.9
897,20250107,3,1,2,73,8,0,75121.9,3.8,626.21
2066,20250107,2,6,2,50,4,0,56662.84,3.5,183.1
2313,20250107,11,6,3,99,13,1,114749.69,4.7,670.85
1000,20250109,9,3,5,24,2,0,13380.35,4.8,132.01
1442,20250109,6,1,5,62,1,0,137704.94,3.8,60.17
17,20250110,8,6,4,63,11,0,54769.6,6.5,491.06
608,20250110,6,5,3,80,6,1,158731.81,3.7,321.3
344,20250111,12,4,5,22,3,0,14058.67,5.1,232.31
803,20250111,10,1,2,88,7,5,144172.14,3.4,446.1
1207,20250111,4,2,1,93,11,5,57266.34,3.9,410.2
1296,20250111,8,4,1,52,5,0,48987.12,3.2,403.24
1583,20250111,9,4,1,79,4,3,41851.92,3.2,218.14
1680,20250111,10,2,2,74,4,1,120883.84,4.6,287.29
549,20250112,7,2,3,78,3,1,58505.84,4.6,253.25
1165,20250112,10,5,5,110,4,6,186212.01,4.2,349.5
1460,20250112,6,6,5,100,7,0,208615.65,3.6,357.12
1720,20250112,1,1,5,94,2,0,85507.54,4.1,139.51
2264,20250112,5,1,5,41,5,0,62125.4,3.7,292.26
717,20250113,8,4,4,47,7,2,42296.7,3.0,625.08
1916,20250113,4,3,4,67,19,10,40863.74,6.0,1480.99
366,20250114,7,1,5,47,3,1,37021.7,2.4,278.02
1015,20250114,8,4,1,77,1,2,65649.16,3.6,78.47
2133,20250114,9,1,4,54,8,1,28113.88,4.4,678.3
296,20250115,5,2,5,98,8,0,134295.21,2.2,422.86
449,20250115,4,6,3,49,7,1,31743.48,3.2,323.98
701,20250115,5,6,1,20,1,0,29524.08,4.8,84.01
1010,20250115,6,3,5,16,0,0,35929.09,2.2,0.0
1686,20250115,8,6,5,98,12,0,92531.1,4.3,1101.12
1849,20250115,11,4,3,120,10,5,137508.0,2.3,610.53
893,20250116,3,6,4,19,2,0,19650.78,7.0,131.72
1800,20250116,3,1,4,20,2,0,20914.69,7.3,126.49
578,20250117,11,2,5,114,9,2,128384.69,3.3,563.58
679,20250117,3,1,4,51,11,1,50972.11,4.1,974.23
712,20250117,10,5,3,15,1,0,25265.2,4.4,47.09
1074,20250118,11,2,3,88,4,1,101328.39,2.8,295.2
1311,20250118,5,6,4,80,19,3,109821.69,7.4,1220.43
1665,20250118,10,1,5,118,6,9,193824.61,1.9,263.65
1859,20250118,8,4,5,47,0,2,40660.59,3.0,0.0
11,20250119,7,2,4,117,21,2,91803.34,5.6,1088.79
997,20250119,6,6,2,48,8,1,97412.48,5.7,717.23
1195,20250119,3,1,1,46,5,0,44393.72,5.4,368.11
2029,20250119,10,3,5,67,3,3,117541.47,4.7,108.15
1957,20250121,12,4,5,53,6,1,35494.6,4.3,507.28
488,20250122,1,6,4,57,11,2,51045.78,7.1,796.73
995,20250122,5,3,1,83,4,2,117276.08,4.4,266.8
1299,20250122,4,5,4,85,19,4,52058.11,5.5,764.17
1392,20250122,3,1,3,41,4,0,38566.52,5.5,211.08
1501,20250122,7,3,3,109,6,1,82160.36,2.4,339.31
1920,20250122,1,5,4,20,5,0,15708.41,6.2,448.2
507,20250123,8,3,5,96,6,1,81714.0,1.9,476.22
1147,20250123,5,2,2,77,5,0,110546.62,2.0,474.34
1164,20250123,10,2,1,88,6,2,159435.74,3.4,334.32
1902,20250123,8,1,1,18,3,1,15717.89,1.1,257.59
1958,20250123,4,3,3,91,7,8,59284.72,3.7,320.2
1991,20250123,3,6,1,25,5,0,22550.31,5.7,241.95
2048,20250123,3,3,5,33,1,0,33430.14,2.8,77.02
351,20250124,3,1,2,58,3,2,59121.88,4.6,284.0
656,20250124,6,1,5,37,3,0,82649.78,3.0,151.57
747,20250124,8,1,4,114,20,1,103939.57,5.7,1564.44
1553,20250124,9,1,3,26,3,0,13879.09,5.4,203.22
1669,20250124,9,4,4,105,13,5,54119.59,5.1,910.0
1335,20250125,4,4,3,64,7,2,41271.86,3.1,369.95
1341,20250125,3,2,3,54,1,1,49971.39,4.0,36.29
1725,20250125,10,2,2,45,2,4,72592.9,3.3,82.73
1901,20250125,4,6,2,39,8,3,24837.92,4.1,534.24
2310,20250125,6,2,5,60,1,1,116978.96,1.6,73.85
606,20250126,5,3,4,17,1,1,24700.66,5.2,94.05
648,20250126,10,3,5,73,5,1,134647.76,1.9,235.21
1636,20250126,1,1,1,103,6,1,88173.81,4.4,464.28
561,20250127,12,4,2,104,10,2,68526.25,3.3,408.23
931,20250127,8,6,1,42,6,1,35096.29,5.8,249.17
1922,20250127,6,2,5,23,3,0,45181.06,3.9,114.15
2336,20250128,6,3,3,45,2,1,91452.99,2.0,161.58
2351,20250128,1,4,4,87,11,1,75824.78,3.4,998.96
539,20250129,11,3,4,40,5,0,41755.69,6.4,175.45
877,20250129,1,4,3,89,3,3,74008.12,3.7,217.0
1140,20250129,10,2,3,48,4,2,80503.81,4.0,360.6
2139,20250129,11,5,4,37,4,1,40347.62,4.9,242.92
927,20250130,2,4,3,107,12,2,121845.84,5.4,591.12
1259,20250130,5,4,3,30,3,1,45152.31,1.6,200.46
1380,20250130,6,6,4,94,28,3,210993.34,9.6,1789.26
289,20250131,8,1,1,113,6,1,96343.09,4.8,561.04
305,20250131,1,1,4,80,15,0,67457.32,4.5,1406.84
917,20250131,8,2,1,102,7,0,97801.61,3.2,542.33
1848,20250131,3,5,5,109,7,3,100556.05,3.9,506.06
